Post Timestamp,Post ID,Blog Name,Post Type,Tags,Post Summary,Label
1709631950,744103060833468416,jcmarchi,text,"['ai', 'algorithm', 'Algorithms', 'analyses', 'applications', 'approach', 'Astronomy news', 'Biology', 'board', 'box', 'chemistry', 'computation', 'computer', 'Computer Science', 'data', 'Data Scientist', 'datasets', 'easy', 'Ecology', 'election', 'engineering', 'Exoplanets', 'form', 'Fundamental physics news', 'Future', 'hand', 'how', 'Ideas', 'impact', 'inference']",The automated method helps researchers quantify uncertainty in their predictions - Technology Org,0
1709614051,744084263339720704,frizzyanya,text,"['algorithms', 'algorithm', 'social media']","My algorithms, as compared to the percentage of my brain space they take up:
Tiktok: Taylor Swift (1%)
Instagram: Tomdaya...",0
1709594143,744063406312701952,jcmarchi,text,"['ai', 'algorithm', 'Algorithms', 'applications', 'artificial', 'Artificial Intelligence', 'artificial intelligence in finance', 'artificial intelligence strategy', 'artists', 'Behavior', 'Bias', 'Business', 'Careers', 'Collaboration', 'collaborative', 'communication', 'Composition', 'content', 'covid', 'creativity', 'creators', 'customer experience', 'customer retention', 'data', 'data quality', 'data-driven', 'Design', 'detection', 'development', 'Developments']",AI Optimism vs. Skepticism: Why Are the Knowledge Workers Confused?,0
1709236384,743688250953252864,just-jae,text,"['algorithms', 'youtube', 'politics']","I love how I watch one video on the historical documentation of Jesus, and one video of a lady in some courthouse explaining the...",0
1709210440,743661047049846784,librarianrafia,text,"['algorithms', 'big data']","""They [Chris Wiggins and Matthew L. Jones set out to answer in How Data Happened: A History from the Age of Reason to the Age of...",0
1709158070,743606171439710208,jcmarchi,text,"['Algorithms', 'Apache', 'API', 'approach', 'benchmark', 'bridge', 'browser', 'Building', 'classical', 'Cloud', 'CoLab', 'Collaboration', 'computer', 'Computer Science', 'computing', 'connectivity', 'continuous', 'coreML', 'data', 'Database', 'datasets', 'Deep Learning', 'DeepMind', 'details', 'Engineer', 'express', 'Features', 'Forms', 'framework', 'fuel']",Graph neural networks in TensorFlow,0
1709158041,743606129285840896,jcmarchi,text,"['accounting', 'algorithm', 'Algorithms', 'applications', 'approach', 'bases', 'box', 'bugs', 'classical', 'code', 'complexity', 'computing', 'data', 'data protection', 'datasets', 'details', 'detection', 'diversity', 'easy', 'engineering', 'factor', 'framework', 'Full', 'Google', 'Government', 'gradients', 'grid', 'human', 'identities', 'indeed']",DP-Auditorium: A flexible library for auditing differential privacy,0
1709157944,743606023563149312,jcmarchi,text,"['algorithm', 'Algorithms', 'antibiotic', 'approach', 'Artificial Intelligence', 'biotech', 'blood', 'bloodstream', 'Cells', 'chemical', 'Computer science and technology', 'data', 'Database', 'databases', 'developers', 'development', 'drug', 'drug delivery', 'drugs', 'engineering', 'experimental', 'gastroenterology', 'Giving', 'Health', 'heart', 'heart failure', 'how', 'interaction', 'it', 'learning']",New model identifies drugs that shouldn’t be taken together,0
1708500326,742916438438854656,jbfly46,text,"['algorithms', 'gods', 'deities', 'spirits', 'entities']",I am the algorithm.,0
1708465572,742879996465512448,chess-dreams,text,"['wikipedia', 'algorithms', 'literally no help at all', 'struggling with long dead guys', ""I don't even like shopping""]",Well thanks for nothing dude,0
1708459895,742874043021180928,mysticdragon3md3,text,"['pinkfluidnf', 'tumblr', 'algorithms']","Why yes, Tumblr, i think I'll like that👍💖🩷💗✨️",0
1708274470,742679611257847808,nickgerlich,text,"['marketing', 'Threads', 'social media', 'algorithms']",A Is For Algorithm,0
1707490800,741860000031473664,wannursyafiqah74,text,"['algorithms', 'algorithm', 'anti ai bro', 'anti ai bros', 'medium', 'for the record', 'this was on an article where ponett (the writer) criticizes hazb1n hotel', 'so', 'very much a broken algorithm', 'and i still think techbros are annoying', 'very telling how the ones praising chat gpt and shit are guys', 'grown ass men']","I don't have a Medium account, but I was trying to uBlock stuff on Medium, just cause I don't like the algorithmic stuff. I used...",0
1707415086,741778481350868992,frog707,text,"['computer science', 'algorithms', 'search', 'quanta magazine', 'data structures', 'hashing']",Scientists Find Optimal Balance of Data Storage and Time | Quanta Magazine,0
1707265497,741621625858981888,crowbyte,text,"['studyblr', 'programming', 'codeblr', 'compsci', 'algorithms']","[February 6th, 2024]

Today I:
╰┈➤ learned how to analyze run time analysis using big O notation
╰┈➤ wrote pseudocode for a...",0
1707067551,741414065123016704,deepdoughbeast,text,['algorithms'],"You want to know why ad blockers are so important? Because your algorithms are bullshit, so even turning them on, you're never...",0
1706901903,741240369969332224,monjustmon,text,"['algorithms', 'tumblr']","Honestly, it probably takes me about 10 posts to figure out I am in the Explore Tab when I select it accidentally, which is...",0
1706814084,741148308634058752,jcmarchi,text,"['Accessibility', 'agreement', 'ai', 'AI systems', 'Algorithms', 'America', 'approach', 'Artificial Intelligence', 'autism', 'cdc', 'Children', 'code', 'Community', 'data', 'Delay', 'diversity', 'documentation', 'double', 'economic', 'effects', 'efficiency', 'FDA', 'Features', 'Future', 'Gender', 'hand', 'Health', 'healthcare', 'how', 'human']",How AI Innovation Can Break Down Barriers in the Crisis of Late Diagnosis of Autism in Children,0
1706809265,741143270997000192,jcmarchi,text,"['Accessibility', 'ai', 'Algorithms', 'ambient', 'applications', 'approach', 'apps', 'Art', 'artificial', 'Artificial Intelligence', 'audio', 'audio-to-text', 'Authored post', 'automated tools', 'background', 'Business', 'Capture', 'challenge', 'communication', 'communications', 'complexity', 'content', 'course', 'creators', 'cutting', 'data', 'datasets', 'deal', 'distortion', 'documentation']",Data Evolution: Transkriptor's Role in Advancing Audio Transcription Technology - Technology Org,0
1672066542,704712847370911745,getbasicidea,link,"['VR', 'htc', 'tech', 'tech community', 'virtual reality', 'get basic idea', 'basic idea']",HTC Announces Their Foothold in The VR Market,0
1646318660,677714236194095104,tearsofrefugees,link,"['refugees', 'ukraine refugees', 'ukraine', 'technology', 'tech community', 'misinformation']",Ukraine’s tech community rallies to support refugees and battle misinformation,0
1638469724,669484029741056000,shatteredvenus,text,"['lesbians', 'lesbians who tech', 'virtual summit', 'queer community', 'tech community', 'networking']",Y’all! Lesbians Who Tech: Debug Summit is a free summit for queer folks in the tech world to help them network and gain more...,0
1540436283,179404385625,auroraborus,text,"['Indian culture', 'salad', 'western culture', 'culture shock', 'tech community']",I always learn something new when I hang out with the Tech Community.,0
1539684193,179108249514,compaqclub,text,"['discord', 'tech community', 'community', 'telegraph', 'mastodon', 'twitter', 'tumblr', 'instagram', 'anchor', 'twitch', 'retro computing', 'retro gaming', 'voip', 'friends']",Comprehensive Social and Contact Information,0
1519347715,171181745871,neophytos-caesar,text,"['submit', 'submissions', 'submission', 'new content', 'tech community', 'techmology', 'financial news', 'finance', 'financialfreedom', 'crypto', 'cryptomarkets', 'cryptocoin', 'crypto/bitcoin future', 'cryptocurrency', 'crypto news', 'promote', 'influencer', 'influence', 'shoutout']",Submissions,0
1504782370,165077098028,amandacerry101,link,"['tech support', 'tech community', 'tech company', 'business support']",Best Innovative Tech Support Services Companies in USA,0
1503431195,164493418637,techbikers,text,"['techbikers', 'tech community', 'tech', 'cycling', 'cyclingchallenge', 'charity', 'charitychallenge', 'whyiride', 'roomtoread', 'copenhagen', 'berlin', 'reading', 'education']","Why I ride with TechBikers: 
Anna Abrell",0
1497928048,162030364137,techbikers,text,"['techbikers', 'tech', 'tech community', 'cycling', 'cyclingchallenge', 'roomtoread', 'charitychallenge', 'education', 'fundraising']",TechBikers Paris to London 2017: Day 3,0
1496786304,161520737052,techbikers,text,"['techbikers', 'tech community', 'cycling', 'charity', 'charitychallenge', 'whyiride', 'roomtoread', 'london', 'paris', 'paris london', 'reading', 'education']",Why I ride with TechBikers: Orsola De Marco,0
1457609848,140795206727,newstfionline,text,"['San Francisco', 'Bay Area', 'tech community']",In San Francisco and Rooting for a Tech Comeuppance,0
1456178102,139810273082,codeup-blog1,text,"['SAstartupweek', 'tech community', 'city-building']",The little week that could. And did.,0
1417310028,103935823565,invisibleximages,text,"['ubuntu', 'Linux', 'tech community', 'technology', 'computers', 'ubuntu 14.04']",Finally got Ubuntu up and running!!! :),0
1414077089,100752054242,bookoisseur,quote,"['tech', 'women in tech', 'tech community', 'tech news']","Three days after an entrepreneur named TD Lowe arrived in Silicon Valley from Phenix City, Alabama, she approached a well-known...",0
1362974400,100124057405,mildredbrignoni,text,"['Startups', 'Sheryl Samberg', 'VC Gridley and Co', 'Tech Community', 'Finance', 'Funding', 'Marketing', 'Advertising', 'Digital Marketing']",Big Audiences meets Media in Digital Hollywood,0
1366948800,100122134710,mildredbrignoni,text,"['Pete Cashmore', 'Tech Community', 'Mashable', 'Mark Zuckerberg', 'Startups', 'General Assembly', 'Emarketing']",Authenticity-Is not about you,0
1373428800,100093409075,mildredbrignoni,text,"['Tech Community', 'Shopping', 'Brands', 'Made in USA', 'New York', 'Lifestyle', 'Cultural', 'Retailers']",Made aware - Juggling realizations,0
1407844800,98888405478,tiynews,text,"['Academy', 'news', 'tampabay', 'st. petersburg', 'tech community']",The Iron Yard Launches Tampa Campus,0
1411656183,98389802322,bookoisseur,quote,"['tech', 'women in tech', 'technology', 'tech community', 'sexism']","In 2010, he wrote a blog post for TechCrunch entitled, “Silicon Valley: You and Some of Your VCs have a Gender Problem.” He says...",0
1411572055,98311139037,bookoisseur,quote,"['tech', 'cyber security', 'mobile security', 'taiwan', 'tech community']","To beef up Taiwan’s cyberdefense, Mr. Sun said non-Taiwanese instant-messaging applications, including LINE, WhatsApp, Facebook...",0
1709641230,744112763121598464,izicodes,text,"['5in5weeks', 'study challenge', 'programming', 'coding', 'studyblr', 'codeblr', 'studying', 'comp sci', 'progblr', 'tech', 'programmer', 'php', 'study', 'study hard', 'studyspiration', 'night study', 'stay productive']","Tuesday 5th March 2024 - [ Week 1 Day 3 ]
Today I studied primarily on Codecademy's ""Learn PHP Skill Path"" and still on the...",0
1709638931,744110351829843968,edcater,text,"['onlinetraining', 'career', 'learning', 'elearning', 'programming', 'automation', 'online courses', 'technology', 'security', 'startups']",Unlocking Python: Your Ultimate Journey to Code Mastery,0
1709638788,744110202618544128,edcater,text,"['programming', 'technology', 'onlinetraining', 'career', 'elearning', 'learning', 'automation', 'online courses', 'security', 'startups']",Mastering Python: A Comprehensive Guide to Learn Coding from Scratch,0
1709636557,744107863250714624,turtle-programming,text,"['coding', 'learning', 'programmieren', 'programming', 'teaching', 'studying', 'turtle programming', 'education', 'coding for kids', 'python', 'python academy', 'python for ever']",Python Turtle Programming Academy ...,0
1709636483,744107786403758080,devleader,link,"['Software Engineering', 'Programming', 'Coding', 'Medium', 'Article', 'Reading']",XUnit In ASP.NET Core — What You Need To Know To Start,0
1709632694,744103812618387456,izicodes,answer,"['my asks', 'coding', 'codeblr', 'programming', 'progblr', 'comp sci', 'tech', 'studying', 'studyblr']",can you suggest some final year projects for computer science and engineering in the machine learning domain?,0
1709627155,744098004666073088,hayaway,text,"['codeblr', 'coding', 'learn to code', 'programming', '100daysofcode', 'womanintech', 'webdevelopment', 'python', 'html', 'python programming', 'javascript', 'full stack web development', 'html css', 'c sharp', 'front end development', 'website development', 'webdev', 'software engineering', 'javafullstackdeveloper', 'tech']","I was playing Persona 5 the another day and I saw this!
I will post it here as a reminder to have my own way of coding 💻✨",0
1709581858,744050506873356288,omeletcat,text,"['pixel art', 'pixel illustration', 'programming', 'game design', 'game development', 'coding', 'pixelart', 'game dev update', 'indie game dev', 'pixel game', 'game dev', 'game dev blog', 'game dev stuff', 'game developers', 'indie dev', 'indiegamedev', 'indie game', 'animated sprite', 'sprite art', 'sprite edit', 'homestuck sprite', 'pixel sprite', 'my sprites', 'pixel']","okay so these are 2 versions of a basic punch attack for my main character in my game :Rae , on the left she has 10 frames 5 for...",0
1709578440,744046922365583360,frogblast-the-ventcore,text,['programming'],,0
1709571880,744040044466241536,devleader,video,"['Coding', 'Programming', 'Refactoring', 'Legacy Code', 'Testing']","So you can't test the change in that legacy code?
 I bet you that you can. But I bet that it's not the traditional way that you...",0
1709570558,744038658087288832,mrblandislostagain,text,"['programming', 'python', 'gif', 'bad apple', 'in progress']",Been working on something both incredibly dumb and also kinda funny.  Here is a small snippet of the project.,0
1709565872,744033744182214656,firewall-cyberdefense,text,"['cyberninjax-3648 studios', 'firewall: cyber defense', 'coding', 'programming', 'indie games']",Dialogue Progress 2,0
1709557452,744024915490013184,devleader,text,"['software engineering', 'programming', 'coding', 'developers', 'software development']",In what ways do you think programming and software development will evolve in the next 5 years?,0
1709556186,744023587817668608,uniquesystemskills,text,"['uniquesystemskills', 'job', 'python', 'certificationcourse', 'programming']",https://www.systemskills.in/exploring-the-evolution-and-significance-of-java-a-comprehensive-overview/,0
1709555727,744023106657599488,studentai-blog,text,"['education', 'programming', 'content writing']",Unleash Creative Tweets with AI-Powered Tools,0
1709554805,744022140049817600,cybersuccessseo,text,"['programming', 'python course in pune', 'python training in pune', 'python classes in pune', 'python']",Assemble Your Python Coding Skills with Cyber Success: Become an Avenger of Programming,0
1709551655,744018836479705088,uniquesystemskills,text,"['uniquesystemskills', 'job', 'python', 'certificationcourse', 'programming', 'career', 'erndwane', 'coding', 'freshers', 'enrollnow']",,0
1709547755,744014748350283776,nicklitten,link,"['IBMi', 'Programming', 'RPG']",DSPF Function Keys and the Hex AID Byte from the INFDS,0
1709543555,744010342950125568,monaddecepticon,text,"['programming', 'javascript']",The idea that Javascript tooling should be written in Javascript is like saying that all kitchen appliances should be edible.,0
1709537370,744003857697341440,nurul4amin,text,"['programming', 'website', 'elementor', 'wordpress', 'web development']","Need a expert hand for design, customize, and clone wordpress websites using elementor pro?",0
1709641230,744112763121598464,izicodes,text,"['5in5weeks', 'study challenge', 'programming', 'coding', 'studyblr', 'codeblr', 'studying', 'comp sci', 'progblr', 'tech', 'programmer', 'php', 'study', 'study hard', 'studyspiration', 'night study', 'stay productive']","Tuesday 5th March 2024 - [ Week 1 Day 3 ]
Today I studied primarily on Codecademy's ""Learn PHP Skill Path"" and still on the...",0
1709641170,744112699872591872,frogdisguised,text,"['coding', 'html', 'screaming crying throwing up', ""i don't have enough patience for this"", 'so instead of actually coding i slapped this together', 'why do i do this to myself', 'send help']",,0
1709640010,744111483623997440,donutwares,text,"['coding', 'affordable watches', 'christian', 'telepathy', 'mental health', 'authors']",Switched some straps…,0
1709636600,744107907486990336,edoxi,text,"['edoxitraininginstitute', 'coding', 'coding memes', 'coderlife']","You haven't known real happiness until you have experienced this.
Share this post with your fellow coders to celebrate the joys...",0
1709636557,744107863250714624,turtle-programming,text,"['coding', 'learning', 'programmieren', 'programming', 'teaching', 'studying', 'turtle programming', 'education', 'coding for kids', 'python', 'python academy', 'python for ever']",Python Turtle Programming Academy ...,0
1709636483,744107786403758080,devleader,link,"['Software Engineering', 'Programming', 'Coding', 'Medium', 'Article', 'Reading']",XUnit In ASP.NET Core — What You Need To Know To Start,0
1709632694,744103812618387456,izicodes,answer,"['my asks', 'coding', 'codeblr', 'programming', 'progblr', 'comp sci', 'tech', 'studying', 'studyblr']",can you suggest some final year projects for computer science and engineering in the machine learning domain?,0
1709629535,744100499454902272,frog707,text,"['software development', 'software engineering', 'golang', 'coding', 'artificial language', 'concurrency', 'google', 'programming languages', 'compiler', 'computing history', 'mascot', 'gophers']",Golang Co-Creator Rob Pike: 'What Go Got Right and Wrong',0
1709627155,744098004666073088,hayaway,text,"['codeblr', 'coding', 'learn to code', 'programming', '100daysofcode', 'womanintech', 'webdevelopment', 'python', 'html', 'python programming', 'javascript', 'full stack web development', 'html css', 'c sharp', 'front end development', 'website development', 'webdev', 'software engineering', 'javafullstackdeveloper', 'tech']","I was playing Persona 5 the another day and I saw this!
I will post it here as a reminder to have my own way of coding 💻✨",0
1709626469,744097285246418944,phloxy-fox,text,"['software development', 'flowery rambles', 'coding', 'hope necromancer', 'this is going to become my tag whenever I ramble about my job']",Sometimes I fear that I am so disposable at work and at risk of losing my job because it doesn't feel as if I am progressing as...,0
1709617573,744087957254848512,smbilodeau,text,"['image processing', 'python', 'coding', 'skull']","A step, a head.",0
1709592990,744062180027252736,confused-robot-cat,text,"['html', 'widgets', 'coding', 'web design', 'tumblr']",Anyone know how I can put a little floating window in the bottom right corner of my blog that simulates ads by scrolling through...,0
1709590863,744059949763772416,makemychance1,text,"['web development', 'adobe', 'html css', 'coding']",Adobe CSS Tools: The Ultimate CSS Parser and Stringifier - Makemychance,0
1709583068,744051776130596864,omeletcat,text,"['pixel game', 'pixel art', 'pixelart', 'game design', 'coding', 'indie game dev', 'game development', 'pixel illustration', 'programming', 'game dev update', 'game dev', 'game dev blog', 'game developers', 'indie dev', 'game dev stuff', 'indiegamedev', 'indie game', 'animated sprite', 'sprites', 'sprite art', 'pixel sprite', 'homestuck sprite', 'my sprites', 'sprite edit', 'pixel', 'pixel animation', 'pixel aesthetic', 'pixel graphics', 'pixel artist', 'ocs']","AIGHT i made. a gif of Rae's main attack. i am trying to make it look like a firework esk blast, but idk if i did it. i used...",0
1709575684,744044033184284672,codemerything,text,"['codeblr', 'coding', 'browser', 'coding community', 'developer']",Browser Alert!,0
1709572303,744040487402553344,caesarscypher,text,"['leetcode', 'coding', 'day 4']",leetcode march challenge: day 4,0
1709571880,744040044466241536,devleader,video,"['Coding', 'Programming', 'Refactoring', 'Legacy Code', 'Testing']","So you can't test the change in that legacy code?
 I bet you that you can. But I bet that it's not the traditional way that you...",0
1709567772,744035736700977152,omeletcat,text,"['pixel game', 'pixel art', 'pixel illustration', 'coding', 'indie game dev', 'game development', 'programming', 'game dev update', 'game design', 'game dev', 'game dev blog', 'game developers', 'game dev stuff', 'indiegamedev', 'indie dev', 'indie game', 'pixelart', 'pixel', 'pixel aesthetic', 'pixel artist', 'pixel graphics', 'sprites', 'sprite art', 'sprite edit', 'pixel sprite', 'my sprites', 'ocs', 'oc art', 'my ocs', 'oc']","okay so a few posts ago i came up with this idea, that instead of giving Rae just fire powers, i tweak it to look like...",0
1709565872,744033744182214656,firewall-cyberdefense,text,"['cyberninjax-3648 studios', 'firewall: cyber defense', 'coding', 'programming', 'indie games']",Dialogue Progress 2,0
1709562094,744029783120314368,badolmen,text,"['ra speaks', 'personal', 'coding', 'grad school', 'woahg haven’t used that tag in a while', 'anyways. wohooo I did it all by myself!!!! <- with so many substack answers for help', 'I was live coding in front of him the other day and he was like woah is that a talent you’ve always had being so fast at coding?', 'and I’m like. sure. I guess so? it’s easy if you idk ANNOTATE your code so that future you can just cntrl f your master coding file and find', 'the function/method you’re looking for.', 'i didnt say that last part but I wanted to. unannotated code my beloathed']",The satisfaction of finding an efficient way to clean up your data frame without using your advisor’s working but unannotated...,0
1708055505,742450009970196480,marsdevs,text,"['serverless architecture', 'software architecture', 'web development', 'software development', 'marsdevs', 'Youtube']",Demystifying the Backend: A Beginner's Guide to Serverless Architecture,0
1706887973,741225763692494848,pgxn,text,"['software architecture', 'presentation', 'pgxn']",Presentation: Introduction to the PGXN Architecture | Tembo,0
1701843232,735935969282408448,dreams-technologies,text,"['software architecture', 'software development']",Enterprise Software Architecture Consulting Services | Software System,0
1701084769,735140663580065792,techniver,text,"['class diagram', 'software engineering', 'software design', 'software architecture', 'valuable information', 'Youtube']",,0
1696852874,730703200095780864,devleader,link,"['Autofac', 'C / .NET / dotnet', 'Software Architecture', 'Software Engineering', '.NET', 'Autofac Example', 'Autofac Modules', 'C', 'code', 'coding', 'CSharp', 'DotNet', 'Programming', 'Vertical Slice']",From Chaos to Cohesion: How To Organize Code For Vertical Slices,0
1696334520,730159665758044160,devleader,link,"['C / .NET / dotnet', 'Programming', 'Software Architecture', 'Software Engineering']",Vertical Slice Architecture in C# – Examples on How To Streamline Code,0
1695127368,728893875447562240,smitpatel1420,text,"['software architecture', 'software development', 'development', 'developers']",Best 11 Software Architecture Patterns You Must Know About,0
1694088211,727804240512303104,devleader,link,"['Design Patterns', 'Software Architecture', 'Software Engineering', 'design pattern', 'plugin', 'plugin architecture', 'Plugins', 'Programming']",Plugin Architecture Design Pattern – A Beginner’s Guide to Modularity,0
1689694560,723197163378819072,justnshalom,text,"['Flux', 'ReactJS', 'software architecture']",Understanding Flux Architecture in ReactJS,0
1684442291,717689760058146817,holyjak,text,"['tool', 'eventing', 'software architecture']",Next-Generation Event Processing Platform | Memphis.dev,0
1679647820,712662392522375168,mentalisttraceur-software,text,"['software', 'software security', 'software architecture', 'structured concurrency', 'structured programming', 'structured preemption', 'structured allocations', 'structured privileges', 'structured capabilities']",execve(2): insecure by default,0
1678700065,711668600009883648,blubberquark,text,"['programming', 'software architecture', 'python']","When ""Clean"" Code is Hard to Read",0
1675741284,708566092711428096,bernardfr,text,"['executive leadership', 'software architecture', 'technical due diligence', 'technical leadership']","Lessons Learned From 50 Technical Due Diligence Reviews, Part 2",0
1673657149,706380719601123328,bernardfr,text,"['executive leadership', 'software architecture']","Lessons Learned From 50 Technical Due Diligence Reviews, Part 1",0
1671809126,704442926283046912,phulkor-resource,photo,"['reading-list', 'it', 'software', 'architecture', 'software architecture']",,0
1671808065,704441813843492864,quoteappetit,quote,"['it', 'software', 'software architecture', 'architecture']",Decision-making is a big part of what an architect does,0
1669122232,701625513607938048,softwaremill,text,"['mastodon', 'twitter', 'social media', 'software architecture', 'programming']",The architecture of Mastodon | SoftwareMill,0
1657649577,689595563843469312,rooksfury,text,"['availability', 'cloud computing', 'Software Architecture']",Measuring Service Availability,0
1657524604,689464519232225280,rooksfury,text,"['availability', 'cloud computing', 'Software Architecture']",Measuring Service Availability,0
1654505594,686298858792321024,moussajabateh,video,"['Moussa Jabateh', 'software architecture', 'software architect']",Guide For Software Architecture  Software architects must have certain skills that will make them successful in their job. This...,0
1708671507,743095935096242177,attitudetallyacademy,text,"['computer programming', 'Algorithms and data structures', 'data structure', 'computer science']",Exploring the Fundamentals: An Introduction to Data Structures in Computer Science,0
1708457461,742871491463512064,sportsandlaughs,text,"['programmer', 'computer programming']",,0
1705326197,739588122646609920,curiosityandcode,text,"['The answer was wrong because I was trying to work with a specific usecase while the answer was regurgitatating the general use case answer', 'curiosityandcode', 'software development', 'codeblr', 'computer programming']",Saw a new form of content farming today: Someone made a video of a robotic voice reading out the chatgpt output for a...,0
1704931977,739174752780976128,taxes-and-laundry,text,"['chrome', 'google', 'computer engineering', 'computer programming']",Fun fact about going to college for computer engineering is if you show up to class with a chromebook the professor is legally...,0
1704685554,738916359955693568,notalakelurk,text,"['48in24', 'exercism', 'computer programming']",Exercism #48in24,0
1703187357,737345386541367296,azrael5th,text,"['i cannot code for shit im so serious', 'computer programming', 'programming', 'coding', 'in my defense im new at this', 'complete thoughtlessness']",Getting myself hyped to write the shittiest code you've ever seen by imagining myself as a wizard controlling pulses of light...,0
1702623195,736753819466252288,majikz,text,"['computer programming', 'personal', 'daily feels']","Thinking of “if then” statements that are used in computer programming. 
Also thinking of how a lot of things in life are not
...",0
1700916932,734964673266548736,thewitchoftherock,text,"['how many men does it take', 'Patriarchy', 'computer programming', 'computer science', 'women']",This woman is Dr. Grace Murray Hopper. She  created the first computer language compiler tools to program the Harvard Mark I...,0
1700778835,734819868088680448,edenspriest,text,"['computer programming', 'programming', 'coding', 'codeblr', 'html']","i wanted a pretty mouse cursor for my blog, and now i've spent the last 2 weeks trying to learn how to code because i forgot how...",0
1700504930,734532658493833216,granulesofsand,text,"['did osdd', 'osddid', 'programming', 'ramcoa programming', 'computer programming', 'tbmc', 'dbmc']","To the people who only wanted to talk about computers online, I’d like you to know that I regularly open my social media trying...",0
1700476181,734502512035528704,mechanical-moron,text,"['funny', 'computers', 'programming', 'computer programming']",My brain,0
1699496391,733475127993499648,patchoulii-2hu-144p,text,"['linux', 'neovim', 'vim', 'computer programming']",just created my first (neo)vim marco,0
1699434705,733410445441089536,attitudetallyacademy,text,"['computer science', 'computer programming', 'data analytics', 'Automation']",Big Data and Analytics: Unraveling the Power of Data,0
1699433221,733408890057785344,attitudetallyacademy,text,"['computer programming', 'data analysis tools', 'computer science', 'Automation', 'Data Analysis']",Big Data and Analytics: Unraveling the Power of Data,0
1699381507,733354663375699968,gudamor,text,"['Red queen race', 'Unnatural language processing', 'computer programming', 'job market', ""There's gotta be a curriculum vitae joke here somewhere""]",AI bots can do the grunt work of filling out job applications for you | Ars Technica,0
1698521995,732453411098853376,pettees,photo,"['findyourthing', 'redbubble', 'computer programming', 'computer programer', 'christmas']","(via ""Santa's Favorite Computer Programmer Funny Christmas Cool Xmas"" Magnet for Sale by asadshaiket)",0
1698071597,731981123331260416,drawitbooks,text,"['coding', 'communication', 'computer programming', 'computers', 'creative writing', 'language', 'linguistics', 'training', 'words']",Syntax Is What? Why We Love (And Hate) Reading And Writing,0
1696781558,730628419071737856,aw2designs,text,"['csharp', 'computer programming', 'programming', 'aspnet', 'devops', 'pizza', 'pizzahead', 'funny tshirts', 'merch by amazon', ""men's fashion"", 'graphic design']","Amazon.com: Just a boy who loves programming and pizza, c# developer Premium T-Shirt : Clothing, Shoes & Jewelry",0
1695765271,729562765833961472,nickysfacts,text,"['history', 'ada lovelace', 'computer programming', 'women in stem', 'computer', 'womens history', 'england', 'ai', 'technology', 'historical figures', 'computer history', 'victorian age', 'just girly things', 'femininity', 'london', 'soft girl', 'girl power', 'english history', 'women empowerment', 'historical women', 'girly things', 'girl thoughts', 'role model', 'artificial intelligence', 'girlboss', 'technology history', 'algorithm', 'nickys facts']","The feminine urge to program computers and write algorithms!
👩🏻‍💻💜👩🏾‍💻",0
1693350680,727030883027124224,joebustillos,text,"['technology tuesdays', 'learning to program', 'computer programming', 'the value of learning to program', 'seymour papert']",Should Everyone Learn a Programming Language? - JoeBustillos.com,0
1709639778,744111240185626624,vedantvarma,text,"['anthony bourdain', 'cooking', 'eating', 'chef', 'life', 'culture', 'newyorker']","“Don’t Eat Before Reading This,” by Anthony Bourdain",1
1709633837,744105011170131968,trapmusiczonebeats,text,"['recipe', 'cooking', 'homemade pizza', 'food', 'foodie', 'baking']","Homemade Pizza Cookbook
Available on Amazon
Click Here For More Info. https://www.amazon.co.uk/dp/B0CVDGGNP2",1
1709633103,744104240918773760,velocityprime,text,"['gaming', 'pokemon', 'cooking']",Generation 7 Finale,1
1709626636,744097459682361344,barelycarne,text,"['cooking', 'kochen', 'vienna', 'wien', 'vegetarian', 'eggs', 'breakfast', 'sandwich', 'smoothie', 'meat substitute']",Missed making Pictures of the Curly Fries late night.,1
1709620140,744090648343396352,gentlemanwolf,text,"['cooking', 'recipe', 'fromscratch']","Long day, hard work, forethought = reward!

@mstnhoney @missd1817",1
1709618961,744089412449796096,gentlemanwolf,text,"['cooking', 'recipe', 'fromscratch']","Long day, hard work, forethought = reward!

@mstnhoney @missd1817",1
1709615402,744085681389846528,graciouspantry,link,"['healthyfood', 'cleaneating', 'eatclean', 'cookfromscratch', 'cooking', 'healthyliving']",Thai Peanut Chicken Wraps,1
1709611755,744081856092422144,crossinfiniteworld,text,"['crossinfiniteworld', 'light novel', 'knights', 'cooking', 'fantasy', 'shoujo', 'shounen', 'romantic fantasy', 'elf', 'elf girl']",News Article 2/29/24,1
1709608469,744078410420273152,dietcooking,text,"['食事記録', 'cooking', 'recipes', '手抜きごはん', '野菜たっぷり', '朝ごはん', '玄米ごはん', 'ベジメニュー', '出汁生活']","2024/03/05　朝ごはん
玄米ごはん（ちりめんじゃこ　切り胡麻）　あまり野菜の具沢山味噌汁（大根　長ネギ　しめじ　白菜　わかめ）　黒大豆納豆＋めかぶ＋薬味ねぎ　麦茶
少し手順の流れが頭と身体に馴染んできて、朝起きたらまず野菜をピックアップしてカットして...",1
