Post Timestamp,Post ID,Blog Name,Post Type,Tags,Post Summary,Label
1707192344,741544919845470208,softbutchvodkasoup,text,"['previously on claires life', 'web development', 'web dev', 'fuck package management worst part of my day by far', 'and this is gonna be a Serious Project handling sensitive data sooo', 'cant have any vulnerabilities']",installing package 6 vulnerability 2 moderate 4 high address issue run npm audit fix force typing previously claires life web development web dev fuck package management worst part day far gonna serious project handling sensitive data sooo cant vulnerability,0
1706675331,741002792084389888,closertotheheartofthesunrise,text,"['oc', 'web dev']",head oc web dev,0
1706286094,740594647565467648,dev-encourt,text,"['web dev', 'javascript', 'web development', '100daysofcode']",day 9 web dev javascript web development 100daysofcode,0
1705679386,739958468169105408,sublingual-art,text,"['digital art', 'three.js', 'web dev', 'creative coding', 'geometry']",side project jan trying get grounding generative geometry threejs coding stick generator digital art threejs web dev creative coding geometry,0
1705437114,739704428182093824,post-finem,text,"['web dev', 'codeblr']",goddammit impulse bought another domain name web dev codeblr,0
1703969978,738166023986069504,zmyaro,text,"['Web Dev', 'Web Development', 'Web Browsers', 'Doctor Who', 'Weeping Angels', 'Blink', ""Don't Blink"", 'I would normally say something like “nobody asked for this”', 'but Iris K. did a little bit 😛']",dont blink web dev web development web browser doctor weeping angel blink dont blink would normally say something like nobody asked iris k little bit,0
1703150836,737307091865403392,6151-richmond-street,text,"['web dev', 'web design', 'computer bad']",jesus christ im tired need claw way programming fugue go bed web dev web design computer bad,0
1703031241,737181687597973504,foxpunk,text,"['neocities', 'web dev', 'web design', 'HTML']",ive seen increasing trend people asking tutorial specific thing making neocities neocities web dev web design html,0
1702477940,736601509350014976,radio-to-trenchcoat-demons,text,"['al was here!', 'hector estaba aqui!', 'proceed with caution at my blog', '1(800)itz-art!', 'web dev', 'coding', 'JavaScript', '(i think)', 'LVJY', 'lovejoy']",web devor like think javascript shit know know code al hector estaba aqui proceed caution blog 1800itzart web dev coding javascript think lvjy lovejoy,0
1702163953,736272269494665216,cherrifruiti,text,"['my post', 'funguy🍄', 'notable reblog', 'tumblr', 'web dev']",watch ignore like chadsilly post funguy notable reblog tumblr web dev,0
1700775491,734816362032250880,small-pringle-cans,text,"['design fails', 'web dev', 'graphic design']",come youtube design fails web dev graphic design,0
1700266250,734282383769124864,skysometric,text,"['meta', 'web dev', 'programming', 'graphic design', 'journal', 'writing']",bunch smaller update blog meta web dev programming graphic design journal writing,0
1700056209,734062139834253313,rinion-b,text,"['web dev', 'arguably', 'feel free to reblog telling me how the page wont resize or any other number of bugs that a website should expect to not have in current yea', 'i really hope godot does improve their web deploy capabilities in 4 bc i do love the program', 'is just a royal pain to get live in its current state and the fixes might not hold', ""which is why i'm looking at JS again right after getting this to work"", 'but oh well at least i had fun']",today questionable development decision web dev arguably feel free reblog telling page wont resize number bug website expect current yea really hope godot improve web deploy capability 4 bc love program royal pain get live current state fix might hold im looking j right getting work oh well least fun,0
1709640806,744112318478188544,ciaossu-imagines,text,"['unrequested prompts', 'c', 'servamp', 'servamp reader insert']",personalization prompt 1 c unrequested prompt c servamp servamp reader insert,0
1709639891,744111359119196160,ciaossu-imagines,answer,"['admin chatter', 'c']",problem thank much saying cant blame getting sidetracked lot thing admin chatter c,0
1709607208,744077088541360128,helena-bottom-farter,text,"['grimes', 'claire boucher', 'c', 'marc jacobs', '2024']",heaven marc jacob spring 2024 zamar velez grime claire boucher c marc jacob 2024,0
1709603347,744073040141352960,en-fuego,text,"['c', 'glory']",nan c glory,0
1709599362,744068861235789824,provokedgoalie,text,"['c', 'sidney crosby', 'lmao']",tell whats wrong c sidney crosby lmao,0
1709597562,744066973754966017,glwrmsntclng,text,"['c', 'marc jacobs', 'Zamar Velez/Courtesy']",tooth fairy heaven marc jacob spring 2024 photo zamar velezcourtesy marc jacob c marc jacob zamar velezcourtesy,0
1709590552,744059623183712256,princesstaxiboy,text,"['do you think I could claim it on access to work lol', 'c']",need swing home think could claim access work lol c,0
1709590235,744059290884636672,thewizardprincessau,text,"['lore', 'c', 'eri', 'bud', 'melek', 'dysme', 'ophelia', 'q', 'the storykeeper', 'prae', 'parz', ""I ACCIDENTALLY USED MELEK'S DND NAME HERE. MY BAD""]",tentative relationship chart including connection formed middle story _ lore c eri bud melek dysme ophelia q storykeeper prae parz accidentally used meleks dnd name bad,0
1709580844,744049443888906240,princesstaxiboy,text,['c'],swinging chair flat gent listening black pear tree tinkering website full belly quiet brain c,0
1709578342,744046820501700608,sarahmichellesgellar,text,"['I’m just a girl', 'c']",im 1 ep peaky blinder rewatch tommy already im girl c,0
1709569186,744037218904113153,heartmailbox,text,['c'],wish could tell cat much mean crawl throw blanket curl foot im c,0
1709567165,744035099739340800,patheticgirl69420,text,['c'],man pull baddest bitch make worse think fixed meanwhile he hiding world nastiest c,0
1709562759,744030479989211136,angelbaby-fics,text,['c'],woke bunch comment ao3 aaaaaand literally spam c,0
1709559886,744027467599265792,itwasntasingle,text,"['c', 'taylor swift']",taylor like im black dog era c taylor swift,0
1709555780,744023162342293504,provokedgoalie,text,['c'],checked score least geno scored c,0
1709546301,744013222723600384,princesstaxiboy,text,"['on holiday and i wanna go to the cool art deco historical swimming pool', 'but cant find any info on the changing rooms', 'and i dont have the energy to be visibly trans and having a non-normative body right now', 'c']",depressing often swimming made inaccessible im trans holiday wanna go cool art deco historical swimming pool cant find info changing room dont energy visibly trans nonnormative body right c,0
1709536406,744002846620614656,bunnyperversions,text,"['x', 'xx', 'c', 'm']",minor ૮ ა adult queer transfemmemascgenderqueer ૮ ა heitthey sometimes shebundollmew x xx c,0
1709535780,744002190580088833,itwasntasingle,text,"['c', 'taylor swift']",nan c taylor swift,0
1709533468,743999766679191552,please-picturemeintheweeds,answer,"['I was in my “not like other girls” era for speak now and regretably cut myself off from taylor content at that time :(', 'asks', 'c']",gifs cmt award speak era like girl era speak regretably cut taylor content time asks c,0
1709531052,743997233179049984,fortunatelycoldengineer,text,"['c', 'cpp', 'programming', 'programminglanguage', 'pointers', 'java', 'python', 'computerscience', 'computerengineering']",c language mcq write answer comment section check answer c cpp programming programminglanguage pointer java python computerscience computerengineering,0
1709531052,743997233179049984,fortunatelycoldengineer,text,"['c', 'cpp', 'programming', 'programminglanguage', 'pointers', 'java', 'python', 'computerscience', 'computerengineering']",c language mcq write answer comment section check answer c cpp programming programminglanguage pointer java python computerscience computerengineering,0
1709530964,743997140189298688,fortunatelycoldengineer,text,"['c', 'cpp', 'programming', 'programminglanguage', 'pointers', 'java', 'python', 'computerscience', 'computerengineering']",c language mcq write answer comment section check answer c cpp programming programminglanguage pointer java python computerscience computerengineering,0
1709530886,743997058835480576,fortunatelycoldengineer,text,"['c', 'cpp', 'programming', 'programminglanguage', 'pointers', 'java', 'python', 'computerscience', 'computerengineering']",c language mcq write answer comment section check answer c cpp programming programminglanguage pointer java python computerscience computerengineering,0
1709130355,743577071653109760,fortunatelycoldengineer,text,"['c', 'cpp', 'programming', 'programminglanguage', 'pointers', 'java', 'python', 'computerscience', 'computerengineering']",c language mcq write answer comment section check answer c cpp programming programminglanguage pointer java python computerscience computerengineering,0
1709130191,743576900148068352,fortunatelycoldengineer,text,"['c', 'cpp', 'programming', 'programminglanguage', 'pointers', 'java', 'python', 'computerscience', 'computerengineering']",c language mcq write answer comment section check answer c cpp programming programminglanguage pointer java python computerscience computerengineering,0
1709046948,743489613251887104,fortunatelycoldengineer,text,"['c', 'cpp', 'programming', 'printf', 'scanf', 'programminglanguage', 'localvariable', 'globalvariables', 'java', 'python', 'computerscience', 'computerengineering']",c language mcq write answer comment section check answer c cpp programming printf scanf programminglanguage localvariable globalvariables java python computerscience computerengineering,0
1708373042,742782971892891648,tobiasvonberlin,text,"['c++', 'cpp', 'discord bot', 'id put my dick in it']",c c cpp discord bot id put dick,0
1708340005,742748329667149824,fortunatelycoldengineer,text,"['c', 'cpp', 'programming', 'printf', 'scanf', 'programminglanguage', 'localvariable', 'globalvariables', 'java', 'python', 'computerscience', 'computerengineering']",c language mcq write answer comment section check answer c cpp programming printf scanf programminglanguage localvariable globalvariables java python computerscience computerengineering,0
1708339900,742748220025913344,fortunatelycoldengineer,text,"['c', 'cpp', 'programming', 'printf', 'scanf', 'programminglanguage', 'localvariable', 'globalvariables', 'java', 'python', 'computerscience', 'computerengineering']",c language mcq write answer comment section check answer c cpp programming printf scanf programminglanguage localvariable globalvariables java python computerscience computerengineering,0
1707921770,742309777977344000,fortunatelycoldengineer,text,"['programming', 'programminglanguages', 'c', 'cpp', 'java', 'python', 'csharp', 'dotnet', 'computerscience', 'computerengineering']",programming language information tutorial check link programming programminglanguages c cpp java python csharp dotnet computerscience computerengineering,0
1707761017,742141216563609600,canadianmoneytalk,text,"['CPP', 'financialplan', 'financialplanner', 'investment', 'OAS', 'planning', 'retirement', 'RRSPMeltdown', 'strategy', 'wealthsimple']",video time saw financial advisor cpp financialplan financialplanner investment oas planning retirement rrspmeltdown strategy wealthsimple,0
1707354592,741715048943271936,taxexpertblog,text,"['CEBA', 'CPP', 'ei', 'FHSA', 'Netfile', 'OAS', 'QPP', 'RRSP', 'tax credits', 'tax rates', 'TFSA']",2024 january tax news ceba cpp ei fhsa netfile oas qpp rrsp tax credit tax rate tfsa,0
1707288919,741646186373578752,fortunatelycoldengineer,text,"['c', 'cpp', 'programming', 'programminglanguage', 'coding', 'java', 'python', 'computerscience', 'computerengineering']",compilation process c information tutorial check link c cpp programming programminglanguage coding java python computerscience computerengineering,0
1707287811,741645024228425728,fortunatelycoldengineer,text,"['c', 'cpp', 'programming', 'programminglanguage', 'coding', 'java', 'python', 'computerscience', 'computerengineering']",feature c language information tutorial check link c cpp programming programminglanguage coding java python computerscience computerengineering,0
1707287729,741644937816342528,fortunatelycoldengineer,text,"['c', 'cpp', 'programming', 'programminglanguage', 'coding', 'java', 'python', 'computerscience', 'computerengineering']",c programming language information tutorial check link c cpp programming programminglanguage coding java python computerscience computerengineering,0
1709338056,743794861562626048,mxm16,text,"['synthwave', 'vst plugins', 'c++']",synth architecture want eventually build vsts c take 10 year augmented synthwave vst plugins c,0
1709065406,743508967504936960,miquerinus,text,"['programming', 'developer', 'c++', 'cpplus', 'code', 'learn']",life made choice challenge make u bald others dont doubt choice golang programming developer c cpplus code learn,0
1708608805,743030186680926208,tradermade,text,"['c++ programming', 'c++', 'cplusplus', 'websockets', 'codingjourney', 'programmingtips']",learn build first c websocket client ease c programming c cplusplus websockets codingjourney programmingtips,0
1708591758,743012311917363200,attitudetallyacademy,text,"['understanding C++', 'computer Science', 'coding', 'programming', 'c++', 'attitudeacademy']",learn c mysql computer science python top institute uttam nagar yamuna vihar understanding c computer science coding programming c attitudeacademy,0
1708586698,743007006330421248,attitudetallyacademy,text,"['object-oriented programming', 'programming languages', 'computer science', 'c++', 'coding', 'programming']",c still matter today computer science landscape objectoriented programming programming language computer science c coding programming,0
1708373042,742782971892891648,tobiasvonberlin,text,"['c++', 'cpp', 'discord bot', 'id put my dick in it']",c c cpp discord bot id put dick,0
1708276961,742682223456780288,lostjared,text,"['webassembly', 'c++', 'code']",puzzledropweb webassembly c code,0
1708214535,742616765212819456,tobiasvonberlin,text,"['linux', 'discord server', 'discord bot', 'terminal', 'c++']",progress linux discord server discord bot terminal c,0
1708155308,742554660320280576,tobiasvonberlin,text,"['linux', 'c++', 'pls help', 'sighhhh', 'looks down and walks away', 'i would not put my dick in it']",coding painful please okay im like trying discord bot discord server discord bot plenty linux c pls help sighhhh look walk away would put dick,0
1707757355,742137376540934144,mordenandmerry,text,['c++'],im going kill c string vector knife c,0
1707072865,741419636998930432,kawaoneechan,text,"['programming', 'json', 'c++']",feel like year ago wrote implementation rfc 6902 json patch c go json parser writer programming json c,0
1706744810,741075646407720960,penguinreadcom,text,"['Amiga 1000', 'C++', 'dailyprompt', 'dailyprompt-1835']",think hahaha first computer amiga 1000 c dailyprompt dailyprompt1835,0
1706629214,740954435343220736,senpaijake98,text,"['c++', 'c++ programming', 'c++ course', 'linked lists', 'algorithms', 'data structures']",programming journal c linked list c c programming c course linked list algorithm data structure,0
1706064175,740361949106307072,lostjared,text,"['ET', 'extra terrestrial', 'C++', 'ai art', 'acidcam']",third eye strobing extraterrestrial et extra terrestrial c ai art acidcam,0
1706017020,740312503054188544,adultcore,text,"['pin up', 'sexy comics', 'adultcore', 'comicart', 'c++', 'c++ programming', 'study break', 'lgbtq', 'lesbian']",good take break time time good pin sexy comic adultcore comicart c c programming study break lgbtq lesbian,0
1705958377,740251011970744320,kfithen,text,"['c++', 'coding', 'programming']",saw c programming book hell assigns variable like weird c coding programming,0
1705377719,739642147896246272,brickwall04,text,"['gamedev', 'c++', 'opengl', 'game engine', 'indie dev', 'solo dev', 'game development']",graphic programmer guy opengl like almost fun gamedev c opengl game engine indie dev solo dev game development,0
1705374147,739638401601503232,sonicbattlelm,text,"['godot', 'c++', 'c', 'gba', 'sonic battle', 'sonic battle lost memories', 'sonic the hedgehog', 'comics', 'cars', 'crafts', 'indie games', 'indie game dev', 'indie dev', 'game development', 'programmers', 'game dev blog', 'game dev stuff', 'game dev update', 'game design', 'game developers', 'indiegamedev', 'sonic frontiers']",c godot additional programmer needed help join battle sonic battle lost memory ambitious upcoming godot c c gba sonic battle sonic battle lost memory sonic hedgehog comic car craft indie game indie game dev indie dev game development programmer game dev blog game dev stuff game dev update game design game developer indiegamedev sonic frontier,0
1705042027,739290149199953920,brickwall04,text,"['gamedev', 'c++', 'opengl', 'game engine', 'indie dev', 'solo dev', 'game development', 'indiegamedev', 'sorry for flooding tags', ""i'm kinda proud of it is all""]",imagine scene actual game think look pretty nice doesnt make much sense stuff move gamedev c opengl game engine indie dev solo dev game development indiegamedev sorry flooding tag im kinda proud,0
1704989992,739235586281472000,surfacedfox,text,"['unreal engine', 'c++', 'programming help']",think finally understood use c unreal year tbh kinda hate lmao unreal engine c programming help,0
1709531052,743997233179049984,fortunatelycoldengineer,text,"['c', 'cpp', 'programming', 'programminglanguage', 'pointers', 'java', 'python', 'computerscience', 'computerengineering']",c language mcq write answer comment section check answer c cpp programming programminglanguage pointer java python computerscience computerengineering,0
1709530964,743997140189298688,fortunatelycoldengineer,text,"['c', 'cpp', 'programming', 'programminglanguage', 'pointers', 'java', 'python', 'computerscience', 'computerengineering']",c language mcq write answer comment section check answer c cpp programming programminglanguage pointer java python computerscience computerengineering,0
1709530886,743997058835480576,fortunatelycoldengineer,text,"['c', 'cpp', 'programming', 'programminglanguage', 'pointers', 'java', 'python', 'computerscience', 'computerengineering']",c language mcq write answer comment section check answer c cpp programming programminglanguage pointer java python computerscience computerengineering,0
1709246512,743698870606970880,orrrganicgoosegoose,text,"['pointers', 'non duality', 'non dualism', 'conciousness', 'advaita vedanta']",thing exists stop well would think arent pointer non duality non dualism conciousness advaita vedanta,0
1709140906,743588135219478528,waterfaii,text,"['pointers', 'coding']",pointer special variable hold property regular variable pointer coding,0
1707836311,742220167705133056,fortunatelycoldengineer,text,"['c', 'staticvariable', 'localvariable', 'pointers', 'globalvariables', 'java', 'python', 'computerscience', 'computerengineering']",pointer c interview question check link c staticvariable localvariable pointer globalvariables java python computerscience computerengineering,0
1707074039,741420867880419328,hairchair2014,text,"['dog sports', 'pointers', 'barn hunt']",here newest pup yeti gsp full energy past done frisbee competition dock jumping dog sport pointer barn hunt,0
1703574193,737751013543591936,rajswadin,text,"['c++', 'cpp pointers', 'pointers', 'online tutorial']",c pointer c cpp pointer pointer online tutorial,0
1698208182,732124343693393920,autisticrustacean,text,"['rustlang', 'pointers', 'programming', 'idk what im doing']",comprehend pointer rust rustlang pointer programming idk im,0
1695895193,729698998517121024,snqzsprivategroup,text,"['pickup fail', 'c', 'c programming', 'pointers', 'Omegle', 'Instagram']",nan pickup fail c c programming pointer omegle instagram,0
1694710200,728456443540520960,josemaos,text,"['c language', 'pointers']",c pointer infographic c language pointer,0
1694707673,728453793513095168,yesterdays-xkcd,text,"['xkcd', 'xkcd 138', 'pointers', '2000s', '2006']",every computer unreachable memory address 0x1 store secret found human arsegmentation xkcd xkcd 138 pointer 2000s 2006,0
1691749200,725351609406816256,gutenbergpr-blog,text,"['canadian international school', 'Canadian International School', 'CIS Counsellor', 'Guidance', 'Pointers', 'and Approaches for Attaining Academic Excellence', 'Geetha Swamy', 'best international school in bangalore', 'ib diploma program', 'ib curriculum', 'international school in bangalore', 'Youtube']",geetha swamy ci counsellor provides valuable tip strategy help student achieve academic excellence canadian international school canadian international school ci counsellor guidance pointer approach attaining academic excellence geetha swamy best international school bangalore ib diploma program ib curriculum international school bangalore youtube,0
1691458219,725046493585801216,codingchica,text,"['discussion', 'Java', 'null', 'NullPointerException', 'pointers', 'syntax']",pointer dear watson java null discussion java null nullpointerexception pointer syntax,0
1686969875,720340124389490688,quantummechanist,text,"['pointers', 'memory space', 'computer science', 'ask']",nova asks save file space take picture album copy song song copy pointer memory space computer science ask,0
1683023599,716202153992224768,antiqueanimals,text,"['mammals', 'canines', 'dogs', 'pointers', 'W. Arnold']",wild und hund da jagdmagazin 1897 illustration w arnold internet archive mammal canine dog pointer w arnold,0
1682953039,716128166761185280,antiqueanimals,text,"['mammals', 'canines', 'dogs', 'pointers', 'Ludwig Beckmann']",brehms tierleben written alfred brehm illustration ludwig beckmann 1900 edition internet archive mammal canine dog pointer ludwig beckmann,0
1681144361,714231629548339200,doodle-pops,text,['pointers'],reaction tomorrow pointer everyone follow avoid confusion end open 11th april 1200pm pointer,0
1681038364,714120484295475200,codeparttime,text,"['c', 'cpp', 'programming', 'pointers', 'code', 'coding', 'programminglanguage', 'codeparttime', 'programmingconcept', 'programmer']",explore nan infinity c programming code part time c cpp programming pointer code coding programminglanguage codeparttime programmingconcept programmer,0
1680439937,713492987860172800,drmonkeysetroscans,photo,['pointers'],fingering pointer,0
1709625316,744096075681562624,henk-heijmans,text,"['Jefri Febriansyah', 'Indonesia', 'Java', 'Surabaya', 'cat']",surabaya java indonesia 2019 jefri febriansyah indonesian jefri febriansyah indonesia java surabaya cat,0
1709560176,744027771332935680,openbooth,text,"['IFTTT', 'Pocket', 'java', 'kubernetes']",resize cpu limit speed java startup kubernetes piotrs techblog ifttt pocket java kubernetes,0
1709554448,744021764926062592,cromacampuseducational,text,"['java', 'javacourse', 'javatraining', 'javacertification']",looking java course noida croma campus known best institute learn java programming java javacourse javatraining javacertification,0
1709379488,743838306878586880,cybersuccessseo,text,"['java', 'javascript', 'javaprogramming', 'java developers', 'javadevelopment']",java course pune java training class placement india java javascript javaprogramming java developer javadevelopment,0
1709310939,743766427786477568,myexamcloud,text,"['google', 'google cloud', 'software', 'python', 'java']",new google cloud certification practice test available myexamcloud platform google google cloud software python java,0
1709303811,743758953228517376,own-finish,text,"['b&w', 'mens fashion', 'yakuza', 't4t', 'java', 'dd/lg lifestyle', 'hate', 'mandela catalogue', 'super mario bros', 'monica bellucci', 'grunge quotes', 'nikolai lantsov', 'study tips', 'teenwolf']",make explode bw men fashion yakuza t4t java ddlg lifestyle hate mandela catalogue super mario bros monica bellucci grunge quote nikolai lantsov study tip teenwolf,0
1709303456,743758581489434624,probablysammy,text,['java'],hate little fucker java,0
1709286279,743740570141376512,trappedinsidekeler,text,"['junghuhn', 'kafkaesque', 'java', 'consumed', 'dealing with grief', 'grief', 'franz junghuhn', 'franz', '1867', 'nederland-indische', 'bandoeng', 'sundanese', 'history', 'philosophy']",boy sidin come walking young woman child arm offer u hut temporary junghuhn kafkaesque java consumed dealing grief grief franz junghuhn franz 1867 nederlandindische bandoeng sundanese history philosophy,0
1709284302,743738496621117440,cybersuccessseo,text,"['java', 'javaprogramming', 'coding', 'java developers', 'javascript', 'programming']",explore world java programming informative infographic discover basic concept java programming like java javaprogramming coding java developer javascript programming,0
1709271078,743724630878093312,ruhiparveen,text,"['Java', 'java course', 'java techniques', 'javaprogramming', 'java training course in indore']",java essential building strong foundation java java course java technique javaprogramming java training course indore,0
1709267069,743720426259234816,zed-stark,text,"['Java', 'Security']",unearthing java security handbook java security,0
1709220724,743671830927343616,myexamcloud,text,"['java', 'javacertification', 'javaprogramming', 'javaee']",myexamcloud 1z0900 study plan guaranteed success 1z0900 exam java javacertification javaprogramming javaee,0
1709211246,743661891660939264,ktech-infotech,text,"['java training course', 'java course', 'javaprogramming', 'java', 'javascript', 'courses', 'course']",unveiling pinnacle java mastery ultimate guide k tech infotechs java course java training course java course javaprogramming java javascript course course,0
1709190721,743640370253086720,milind-agarwal,text,"['python', 'programming', 'coding', 'java', 'javascript', 'programmer', 'developer', 'html', 'snake', 'coder', 'code', 'computerscience', 'technology', 'css', 'machinelearning', 'pythonprogramming', 'linux', 'ballpython', 'php', 'datascience', 'reptile', 'snakes', 'reptiles', 'snakesofinstagram', 'software', 'reptilesofinstagram', 'webdevelopment', 'webdeveloper', 'tech', 'codinglife']",information security python python programming coding java javascript programmer developer html snake coder code computerscience technology cs machinelearning pythonprogramming linux ballpython php datascience reptile snake reptile snakesofinstagram software reptilesofinstagram webdevelopment webdeveloper tech codinglife,0
1709186720,743636174267138048,roseliejack123,text,"['java', 'java course', 'java training', 'java training course', 'java training institute', 'technology']",unveiling java multifaceted utility deep dive application java java course java training java training course java training institute technology,0
1709181156,743630340414898176,elysiumacademy,text,"['elysiumacademy', 'no1academy', 'java', 'softwareengineer', 'kotlin', 'codingbootcamp', 'qualityassurance', 'servlets', 'api', 'seleniumwebdriver', 'istqbcertification', 'whiteboxtesting', 'appium', 'flutter', 'javascript', 'software', 'corejava', 'softwaredeveloper', 'selenium']",let kickstart career software testing today join elysium academy topnotch selenium testing course elysiumacademy no1academy java softwareengineer kotlin codingbootcamp qualityassurance servlets api seleniumwebdriver istqbcertification whiteboxtesting appium flutter javascript software corejava softwaredeveloper selenium,0
1709117179,743563255460642816,cybersuccessseo,text,"['javaprogramming', 'java', 'java developers', 'javascript', 'programming']",java advantage crafting code like magic javaprogramming java java developer javascript programming,0
1709109582,743555289834487808,cromacampuseducational,text,"['java', 'javacourse']",mastering java basic advanced technique java javacourse,0
1709106378,743551929503858688,myexamcloud,text,"['java', 'javacertification', 'ocajp', 'ocpjp', 'ocpjd', 'myexamcloud', 'freshers', 'software', 'coding', 'developer', 'Youtube']",nan java javacertification ocajp ocpjp ocpjd myexamcloud fresher software coding developer youtube,0
1709102338,743547693703512064,magnitia-blog,text,"['magnitia', 'selenium', 'testing tools', 'java']",testing tool new batch started 29th february magnitia selenium testing tool java,0
1709632661,744103777287766016,yaasita,text,['javascript'],javascriptで要素をドラッグして移動する簡単な方法という記事が初耳だらけだった件 qiita javascript,0
1709624361,744095074020982784,well-relationship,text,"['javascript', 'aristotle and dante discover the secrets of the universe', 'dream catcher', 'alexa demie', 'bsd', 'cheryl blossom', 'eternal sunshine of the spotless mind', 'wonwoo', 'web', 'pride month', 'comic books', 'brokeback mountain', 'critics choice awards']",full sexy video javascript aristotle dante discover secret universe dream catcher alexa demie bsd cheryl blossom eternal sunshine spotless mind wonwoo web pride month comic book brokeback mountain critic choice award,0
1709612497,744082634062381056,divinector,text,"['animated text', 'text animation', 'text effects', 'anime js', 'javascript', 'animation', 'text effects javascript', 'javascript text animation', 'plugins', 'divinector', 'webdesign', 'html css']",animated text anime j animated text text animation text effect anime j javascript animation text effect javascript javascript text animation plugins divinector webdesign html cs,0
1709602867,744072536844894209,17design,photo,"['web', 'idea', 'javascript']",jal機炎上そのとき何が 検証羽田空港衝突事故日本経済新聞 web idea javascript,0
1709601865,744071485665181696,17design,photo,"['web', 'javascript', 'idea']",tom gould director web javascript idea,0
1709583110,744051819508121601,ansarultrigger,text,"['customwebsite', 'htmltemplate', 'htmlwebsite', 'htmlcss', 'javascript', 'webdevelopers', 'responsivewebsite', 'psdtohtml', 'websitedesign', 'websitedevelopment', 'wordpress', 'landingpage', 'htmlcoding', 'html', 'css']",ansarul_trigger create custom website html template using html bootstrap cs j 80 fiverrcom customwebsite htmltemplate htmlwebsite htmlcss javascript webdevelopers responsivewebsite psdtohtml websitedesign websitedevelopment wordpress landingpage htmlcoding html cs,0
1709582575,744051258227326976,ansarultrigger,text,"['issues', 'bugfix', 'html', 'css', 'javascript', 'bootstrap', 'php', 'WordPress', 'responsivewebsite', 'buildwebsite', 'frontenddeveloper', 'landingpage', 'wordpressfixes', 'phpbugfixing', 'websitedevelopment', 'websitedesign', 'htmlcoding', 'webdevelopers', 'psdtohtml']",ansarul_trigger fix html cs javascript php error website bug issue fast 15 fiverrcom issue bugfix html cs javascript bootstrap php wordpress responsivewebsite buildwebsite frontenddeveloper landingpage wordpressfixes phpbugfixing websitedevelopment websitedesign htmlcoding webdevelopers psdtohtml,0
1709573728,744041981750263808,guiadeti,text,"['CursoGratuito', 'cursosgratuitos', 'javascript', 'logicadeprogramacao', 'programacao', 'tecnologia']",desafio de lógica com javascript gratuito desenvolva seu portfólio cursogratuito cursosgratuitos javascript logicadeprogramacao programacao tecnologia,0
1709570904,744039020834734080,newcodesociety,text,"['free', 'alison', 'javascript', 'lorem', 'ipsum', 'generator', 'pagination', 'course', 'development', 'learn', 'edu', 'self', 'paced']",javascript lorem ipsum generator pagination free course alison free alison javascript lorem ipsum generator pagination course development learn edu self paced,0
1709543555,744010342950125568,monaddecepticon,text,"['programming', 'javascript']",idea javascript tooling written javascript like saying kitchen appliance edible programming javascript,0
1709420554,743881367016947712,gift-by-gifted,text,"['JavaScript', 'Node.js']",nodejsnpm install時のerr code eintegrityエラーへの対処法 javascript nodejs,0
1709406547,743866679779573760,shrcker,text,"['tania post', 'javascript', 'programming', 'jquery slander']",anyway hope jquery get thrown pit infinite spike tania post javascript programming jquery slander,0
1709379488,743838306878586880,cybersuccessseo,text,"['java', 'javascript', 'javaprogramming', 'java developers', 'javadevelopment']",java course pune java training class placement india java javascript javaprogramming java developer javadevelopment,0
1709332570,743789109574811648,smolchai,text,"['html', 'zelda', 'javascript']",want ocarina time opening track play loop page html zelda javascript,0
1709321411,743777408430276608,ansarultrigger,text,"['customwebsite', 'htmltemplate', 'htmlwebsite', 'htmlcss', 'javascript', 'webdevelopers', 'responsivewebsite', 'psdtohtml', 'landingpage', 'websitedevelopment', 'wordpress', 'html', 'websitedesign', 'css', 'htmlcoding']",need create custom website html template using html bootstrap cs j customwebsite htmltemplate htmlwebsite htmlcss javascript webdevelopers responsivewebsite psdtohtml landingpage websitedevelopment wordpress html websitedesign cs htmlcoding,0
1709321161,743777146130087936,ansarultrigger,text,"['issues', 'bugfix', 'html', 'css', 'javascript', 'bootstrap', 'php', 'WordPress', 'responsivewebsite', 'buildwebsite', 'frontenddeveloper', 'landingpage', 'wordpressfixes', 'phpbugfixing', 'psdtohtml', 'webdevelopers', 'websitedesign', 'htmlcoding', 'websitedevelopment']",need fix html cs javascript wordpress php error website bug issue fast issue bugfix html cs javascript bootstrap php wordpress responsivewebsite buildwebsite frontenddeveloper landingpage wordpressfixes phpbugfixing psdtohtml webdevelopers websitedesign htmlcoding websitedevelopment,0
1709284302,743738496621117440,cybersuccessseo,text,"['java', 'javaprogramming', 'coding', 'java developers', 'javascript', 'programming']",explore world java programming informative infographic discover basic concept java programming like java javaprogramming coding java developer javascript programming,0
1709264688,743717930362191872,moriohstore,text,"['react', 'javascript']",4 essential tip using react useeffect effectively react javascript,0
